Customer ID,last_purchase,frequency,total_spend,recency_days,churn_risk,churned,churn_probability
13892.0,2011-11-13 11:50:00,6,34.88,26,Low,0,0.45228273462203133
13893.0,2011-02-15 11:30:00,1,130.2,297,High,1,0.6878055104121489
13894.0,2011-11-16 09:44:00,3,72.11,23,Low,0,0.598869435029509
13895.0,2011-11-11 16:57:00,6,709.28,27,Low,0,0.42393565664381866
13896.0,2010-03-24 08:55:00,1,68.15,625,High,1,0.6900766668668645
13897.0,2011-10-20 14:30:00,3,131.81,49,Medium,0,0.5964175025884385
13898.0,2011-01-18 10:28:00,2,93.38,325,High,1,0.644888622300093
13899.0,2011-11-23 13:40:00,2,57.59,15,Low,0,0.6462872662027801
13900.0,2011-06-09 19:26:00,6,276.64,182,High,1,0.44207530429736924
13901.0,2011-09-28 14:48:00,15,1148.43,71,Medium,0,0.10180345302534255
13902.0,2010-03-17 13:09:00,5,52.1,631,High,1,0.5012823802468083
13903.0,2010-11-04 17:44:00,1,31.8,399,High,1,0.6914029138786681
13904.0,2011-11-02 13:41:00,2,34.42,36,Low,0,0.6471913993642564
13905.0,2009-12-07 11:41:00,1,58.0,732,High,1,0.6904473104204479
13906.0,2010-10-26 15:00:00,1,0.42,408,High,1,0.6925452965817964
13907.0,2010-01-17 12:22:00,1,8.45,691,High,1,0.6922531899018266
13908.0,2011-09-21 11:49:00,4,349.84,79,Medium,0,0.538374040337786
13909.0,2010-10-12 17:22:00,2,136.73,422,High,1,0.6431912209301511
13911.0,2011-10-13 15:43:00,20,540.83,56,Medium,0,0.04431182475130286
13912.0,2010-10-12 08:43:00,1,34.65,423,High,1,0.6912990438319869
13913.0,2010-07-21 10:11:00,1,30.39,506,High,1,0.6914542950620823
13914.0,2011-11-28 10:35:00,2,84.22,11,Low,0,0.6452468244899546
13915.0,2010-11-10 15:17:00,1,5.9,393,High,1,0.6923459677551934
13916.0,2010-09-02 10:04:00,4,382.32,463,High,1,0.5369950421764771
13917.0,2011-10-21 09:56:00,2,36.4,49,Medium,0,0.6471141774275729
13918.0,2011-10-21 12:25:00,2,65.56,49,Medium,0,0.6459760207438435
13919.0,2011-10-11 14:24:00,4,222.95,58,Medium,0,0.5437555694604338
13920.0,2010-10-04 12:37:00,4,219.69,431,High,1,0.5438937001838492
13921.0,2010-11-02 16:32:00,4,237.15,401,High,1,0.5431538175191274
13922.0,2010-12-23 10:38:00,3,91.77,351,High,1,0.5980625211257767
13923.0,2011-10-17 12:33:00,1,59.49,53,Medium,0,0.6903929159913198
13924.0,2011-12-08 09:39:00,6,305.09,1,Low,0,0.44087714926129074
13925.0,2011-09-08 12:47:00,4,242.48999999999998,92,High,1,0.5429274922002693
13926.0,2011-11-16 13:16:00,1,71.87,22,Low,0,0.6899407638872386
13927.0,2011-09-26 12:00:00,2,109.8,74,Medium,0,0.6442461111616804
13928.0,2011-11-29 10:33:00,4,155.72,10,Low,0,0.5466028054896244
13929.0,2011-06-23 15:26:00,11,205.9,168,High,1,0.22824043745144215
13930.0,2011-10-13 09:45:00,2,27.89,57,Medium,0,0.6474460212506645
13931.0,2011-09-05 10:12:00,11,644.04,95,High,1,0.2153274289405627
13932.0,2011-02-18 12:02:00,1,97.65,294,High,1,0.6889980410182617
13933.0,2011-08-22 14:03:00,2,79.59,108,High,1,0.6454278189322715
13934.0,2011-03-21 08:39:00,1,98.8,263,High,1,0.6889559511993811
13935.0,2010-04-22 11:21:00,3,315.14,596,High,1,0.5888583035743538
13936.0,2011-06-13 08:47:00,3,135.54999999999998,179,High,1,0.5962637356301427
13937.0,2011-06-23 16:35:00,2,132.96,168,High,1,0.6433389816225422
13938.0,2011-11-04 14:37:00,1,7.09,34,Low,0,0.6923026733576017
13939.0,2011-11-16 13:33:00,7,196.71,22,Low,0,0.39684838808881556
13940.0,2011-11-22 15:15:00,4,152.95,16,Low,0,0.5467200527906868
13941.0,2011-11-18 09:43:00,15,343.23,21,Low,0,0.11508520506499266
13942.0,2010-06-23 12:35:00,1,0.32,534,High,1,0.6925489333019302
13943.0,2010-05-11 11:30:00,1,66.08,577,High,1,0.6901522760868242
13944.0,2010-02-24 15:02:00,1,63.68,652,High,1,0.6902399262247904
13945.0,2010-11-10 10:00:00,2,171.85,394,High,1,0.641813427810122
13946.0,2011-09-21 13:33:00,6,108.53,78,Medium,0,0.4491684747752886
13947.0,2011-10-05 14:42:00,1,14.65,64,Medium,0,0.6920275475677226
13948.0,2010-12-14 10:18:00,4,84.44,360,High,1,0.549618231422969
13949.0,2011-12-07 09:35:00,6,233.06,2,Low,0,0.44391195399623623
13950.0,2011-11-28 14:44:00,4,160.64,10,Low,0,0.5463945412265705
13951.0,2011-06-16 16:43:00,3,136.08,175,High,1,0.5962419435947998
13952.0,2011-05-06 09:00:00,14,1527.191,217,High,1,0.11481098654520032
13953.0,2011-12-02 16:04:00,12,52.11,6,Low,0,0.19916379936063724
13954.0,2011-12-08 12:50:00,2,136.27,1,Low,0,0.6432092515463413
13955.0,2011-07-08 17:19:00,3,256.15999999999997,153,High,1,0.5912949742388167
13956.0,2011-12-04 13:20:00,5,520.25,4,Low,0,0.48130137316075317
13957.0,2010-10-18 10:02:00,3,141.5,417,High,1,0.5960190674130665
13958.0,2010-11-25 10:11:00,8,942.34,379,High,1,0.321805119091682
13959.0,2011-09-21 15:06:00,6,390.11,78,Medium,0,0.4373007368464086
13960.0,2011-11-18 15:27:00,2,25.26,20,Low,0,0.6475485482266661
13961.0,2010-11-12 14:40:00,1,61.949999999999996,391,High,1,0.6903030988882674
13962.0,2011-11-18 08:47:00,3,136.06,21,Low,0,0.5962427659426506
13963.0,2011-02-04 14:43:00,17,610.6,307,High,1,0.07694985873363624
13964.0,2010-11-17 13:53:00,2,69.18,386,High,1,0.6458346111692583
13965.0,2010-08-20 10:40:00,3,84.51,476,High,1,0.5983605585728744
13966.0,2010-09-30 13:08:00,1,34.17,434,High,1,0.6913165390895588
13967.0,2011-07-17 12:02:00,2,28.099999999999998,145,High,1,0.6474378341003899
13968.0,2010-10-12 13:22:00,1,8.01,422,High,1,0.6922691997388574
13969.0,2011-12-02 15:11:00,35,2987.82,6,Low,0,0.00152847360136113
13970.0,2010-11-18 13:21:00,2,42.33,385,High,1,0.6468828556713409
13971.0,2011-11-21 12:06:00,14,603.8100000000001,18,Low,0,0.13183820142329983
13972.0,2011-09-30 11:54:00,2,38.19,70,Medium,0,0.6470443590631938
13973.0,2011-02-25 15:21:00,1,41.32,286,High,1,0.6910558758680011
13974.0,2011-10-21 14:41:00,2,115.65,48,Medium,0,0.6440170761516164
13975.0,2011-11-08 13:19:00,12,1506.81,30,Low,0,0.16246666431758092
13976.0,2011-05-17 09:13:00,4,260.8,206,High,1,0.5421513251280979
13977.0,2010-10-24 14:08:00,1,32.66,410,High,1,0.6913715726750549
13978.0,2011-11-25 11:36:00,2,18.16,14,Low,0,0.6478252641922659
13979.0,2011-09-27 13:32:00,7,1036.77,72,Medium,0,0.36306295175769604
13980.0,2011-10-10 13:34:00,5,236.01,59,Medium,0,0.49342991060557434
13981.0,2010-10-20 10:03:00,1,74.7,415,High,1,0.6898373533574909
13982.0,2011-10-31 16:24:00,9,576.51,38,Low,0,0.292654188902766
13983.0,2011-11-10 11:06:00,21,1213.72,29,Low,0,0.032747576096523345
13984.0,2011-11-13 12:38:00,12,183.42,26,Low,0,0.1956107972589557
13985.0,2011-12-05 17:06:00,22,1191.65,3,Low,0,0.027083240393982102
13986.0,2011-11-22 15:00:00,1,24.2,16,Low,0,0.6916798060349235
13987.0,2010-11-25 10:20:00,2,88.33,379,High,1,0.6450861228760315
13988.0,2011-11-20 10:15:00,8,881.12,19,Low,0,0.32409139559706235
13989.0,2011-10-05 09:47:00,5,158.10999999999999,65,Medium,0,0.49675586289623735
13990.0,2011-05-10 15:19:00,1,42.56,212,High,1,0.6910106575561639
13991.0,2011-11-27 16:18:00,6,125.37,11,Low,0,0.4484569527697708
13992.0,2011-11-09 15:23:00,3,21.45,29,Low,0,0.6009462174293565
13993.0,2011-10-28 09:06:00,19,1276.17,42,Low,0,0.0475501682334339
13994.0,2011-12-06 11:05:00,6,590.83,3,Low,0,0.42888379672408844
13995.0,2011-11-24 14:22:00,14,550.95,14,Low,0,0.13287499925392232
13996.0,2010-11-18 16:27:00,2,119.25,385,High,1,0.6438760987574084
13997.0,2010-07-08 18:06:00,3,203.74,518,High,1,0.5934568733722575
13998.0,2010-09-19 10:20:00,3,148.85,446,High,1,0.5957167642861658
13999.0,2011-11-29 13:40:00,29,1200.65,9,Low,0,0.006829999385162451
14000.0,2011-05-12 16:50:00,5,100.51,210,High,1,0.49921530470171077
14001.0,2011-10-25 10:31:00,9,376.21,45,Low,0,0.29978597708737287
14002.0,2011-07-28 15:55:00,2,113.34,133,High,1,0.6441075234981526
14003.0,2009-12-07 08:53:00,1,47.15,732,High,1,0.6908432450371539
14004.0,2011-10-27 14:40:00,11,747.8,42,Low,0,0.21234820619555955
14005.0,2011-11-30 12:41:00,5,185.24,9,Low,0,0.49559749584064927
14006.0,2011-08-16 09:39:00,7,143.5,115,High,1,0.39902575033080334
14007.0,2010-07-15 09:06:00,1,31.79,512,High,1,0.6914032783009041
14008.0,2010-10-03 13:09:00,1,68.16,431,High,1,0.6900763015802637
14009.0,2011-05-25 15:47:00,3,169.47,197,High,1,0.5948682831801089
14010.0,2010-05-23 13:00:00,2,69.95,564,High,1,0.6458045290470854
14011.0,2010-08-16 15:31:00,2,41.06,479,High,1,0.6469324025512634
14012.0,2011-03-07 12:26:00,1,31.15,277,High,1,0.6914266008283888
14013.0,2011-08-21 15:01:00,5,184.73,109,High,1,0.4956192708657098
14014.0,2011-09-23 13:18:00,3,159.18,76,Medium,0,0.5952917719524474
14015.0,2011-10-18 10:02:00,1,62.14,52,Medium,0,0.6902961611973186
14016.0,2011-07-01 11:29:00,11,1571.98,161,High,1,0.18975594871381535
14017.0,2010-05-17 14:52:00,1,65.15,570,High,1,0.6901862421371718
14018.0,2010-03-04 14:23:00,1,34.17,644,High,1,0.6913165390895588
14019.0,2011-10-24 10:13:00,3,159.38,46,Medium,0,0.5952835422277565
14020.0,2011-11-23 09:22:00,4,266.74,16,Low,0,0.5418994823802034
14021.0,2011-07-07 15:46:00,7,344.15,154,High,1,0.3908366664169466
14022.0,2011-04-28 14:39:00,2,83.79,224,High,1,0.6452636356612744
14023.0,2011-12-02 13:58:00,2,89.0,6,Low,0,0.6450599226718015
14024.0,2011-08-10 11:30:00,3,161.91,121,High,1,0.5951794315865514
14025.0,2010-09-01 10:11:00,8,411.41,464,High,1,0.34190712705634196
14026.0,2010-08-26 10:31:00,2,119.68,470,High,1,0.6438592581227403
14027.0,2011-10-10 09:01:00,1,12.86,60,Medium,0,0.692092702120738
14028.0,2010-06-07 13:33:00,3,13.049999999999999,549,High,1,0.6012902228926368
14029.0,2011-10-07 14:46:00,2,65.49,62,Medium,0,0.645978754931649
14030.0,2011-11-21 16:48:00,20,3420.7,17,Low,0,0.027570391895112713
14031.0,2011-12-02 17:13:00,44,3422.18,6,Low,0,0.00023590507022554897
14032.0,2011-12-07 15:23:00,16,529.9,1,Low,0,0.09353440157008817
14033.0,2010-06-02 15:10:00,1,0.19,554,High,1,0.6925536610023438
14034.0,2011-11-17 14:02:00,3,209.55,21,Low,0,0.5932174347823586
14035.0,2011-11-11 10:03:00,9,442.3,28,Low,0,0.29742182807732326
14036.0,2011-02-28 09:26:00,1,166.13,284,High,1,0.6864862530049147
14037.0,2011-06-16 13:57:00,6,263.76,175,High,1,0.44261796060548914
14038.0,2011-09-22 13:37:00,5,373.14,77,Medium,0,0.48757671819698745
14039.0,2011-11-06 13:48:00,2,29.450000000000003,32,Low,0,0.6473852003526284
14040.0,2011-10-30 12:42:00,35,2986.4700000000003,40,Low,0,0.0015288255337975933
14041.0,2011-03-18 13:25:00,1,39.29,265,High,1,0.6911298947213808
14042.0,2009-12-14 15:07:00,1,78.54,724,High,1,0.6896970062489677
14043.0,2010-08-05 18:18:00,2,110.42,490,High,1,0.6442218404914958
14044.0,2011-11-13 12:05:00,10,2127.51,26,Low,0,0.20636821320251653
14045.0,2011-08-22 15:27:00,16,133.41,108,High,1,0.09943625141488002
14046.0,2011-02-28 14:48:00,1,7.57,283,High,1,0.6922852091132355
14047.0,2011-12-01 11:43:00,14,677.25,8,Low,0,0.13040914303744836
14048.0,2011-02-07 14:53:00,3,364.63,304,High,1,0.5868103245804754
14049.0,2011-11-23 12:20:00,13,3164.9,16,Low,0,0.10690918423807795
14050.0,2011-11-08 10:00:00,2,83.09,31,Low,0,0.6452910019170823
14051.0,2011-12-09 10:20:00,37,1450.35,0,Low,0,0.001333778810683272
14052.0,2011-11-20 12:30:00,2,377.65,19,Low,0,0.6336931518690584
14053.0,2011-08-07 14:27:00,4,12.18,123,High,1,0.5526713979477867
14054.0,2011-10-05 15:49:00,1,9.08,64,Medium,0,0.6922302659206678
14055.0,2011-08-25 15:04:00,3,139.7,105,High,1,0.5960930897320239
14056.0,2011-12-08 13:36:00,23,3126.45,0,Low,0,0.016121237619013663
14057.0,2011-11-16 10:32:00,22,924.28,23,Low,0,0.02831287408371994
14058.0,2010-09-03 09:31:00,2,86.28,462,High,1,0.6451662822762445
14059.0,2011-03-18 10:06:00,1,18.5,266,High,1,0.6918873847581251
14060.0,2011-12-05 12:29:00,30,412.19,4,Low,0,0.006403843406157951
14061.0,2010-07-20 17:22:00,3,164.44,506,High,1,0.5950753123811113
14062.0,2011-11-30 10:04:00,24,1014.78,9,Low,0,0.018886899691260197
14063.0,2010-09-27 16:18:00,9,13443.55,437,High,1,0.043931890386864056
14064.0,2011-11-10 13:14:00,15,365.94,28,Low,0,0.11469077355475156
14065.0,2010-11-15 16:13:00,3,180.09,388,High,1,0.5944310650330873
14066.0,2011-03-18 12:21:00,1,30.55,266,High,1,0.6914484648114786
14067.0,2011-10-07 10:21:00,2,148.85,63,Medium,0,0.642716007354733
14068.0,2011-01-23 16:02:00,4,503.66,319,High,1,0.5318384897167808
14069.0,2010-07-13 12:12:00,2,175.97,514,High,1,0.6416516419272703
14070.0,2010-01-24 12:27:00,1,200.25,684,High,1,0.6852306554988933
14071.0,2011-12-06 12:27:00,8,778.84,3,Low,0,0.3279298265611796
14072.0,2010-02-11 12:31:00,1,122.1,666,High,1,0.6881025025777372
14073.0,2011-11-07 15:49:00,1,27.84,31,Low,0,0.6915472064460582
14074.0,2010-03-26 13:55:00,1,5.9,622,High,1,0.6923459677551934
14075.0,2011-12-05 08:38:00,6,184.4,4,Low,0,0.44596450746812916
14076.0,2011-08-02 15:19:00,1,92.42,128,High,1,0.689189418766907
14077.0,2011-10-30 12:35:00,6,145.77,40,Low,0,0.44759529680283755
14078.0,2011-08-30 12:16:00,9,449.35,101,High,1,0.2971702732733032
14079.0,2011-08-07 12:10:00,2,282.90999999999997,124,High,1,0.6374410816802781
14080.0,2011-11-07 11:09:00,5,663.49,32,Low,0,0.47519675905679376
14081.0,2011-02-10 16:17:00,10,2552.41,301,High,1,0.19473534901573503
14082.0,2010-12-10 11:02:00,2,148.63,364,High,1,0.6427246358489255
14083.0,2011-12-05 13:14:00,11,720.05,3,Low,0,0.21314202160662193
14084.0,2010-07-15 14:36:00,1,6.22,511,High,1,0.6923343258969614
14085.0,2011-12-07 13:46:00,33,2923.18,1,Low,0,0.002301543902309273
14086.0,2010-09-03 10:52:00,1,39.95,462,High,1,0.6911058305544882
14087.0,2011-12-07 12:41:00,3,431.14,2,Low,0,0.5840533043527903
14088.0,2011-11-29 16:16:00,16,3970.25,9,Low,0,0.054226797038371154
14089.0,2011-10-14 10:38:00,1,30.9,56,Medium,0,0.6914357109255973
14090.0,2011-01-19 10:51:00,1,1.06,324,High,1,0.6925220210065335
14091.0,2010-02-23 15:17:00,2,40.84,653,High,1,0.6469409851544409
14092.0,2011-12-02 12:13:00,24,1128.54,7,Low,0,0.01853020483037602
14093.0,2011-11-27 16:27:00,1,156.42,11,Low,0,0.686843077985635
14094.0,2010-09-26 11:58:00,1,125.94,439,High,1,0.6879617255466004
14095.0,2009-12-17 12:49:00,1,2.95,722,High,1,0.6924532796052314
14096.0,2011-12-05 17:17:00,17,33332.45,3,Low,0,0.000311641365280193
14097.0,2010-08-15 14:20:00,2,87.0,480,High,1,0.6451381296589626
14098.0,2011-11-03 10:13:00,1,35.8,36,Low,0,0.6912571258784136
14099.0,2011-11-23 13:53:00,20,1339.05,15,Low,0,0.03888392553630998
14100.0,2011-07-25 11:01:00,1,88.10000000000001,137,High,1,0.6893474487477227
14101.0,2011-09-27 12:28:00,13,145.17,73,Medium,0,0.1670131023340277
14102.0,2011-12-04 15:38:00,5,163.88,4,Low,0,0.4965094984128667
14103.0,2010-02-12 14:58:00,1,0.0,664,High,1,0.6925605706456145
14104.0,2011-07-08 12:50:00,5,451.24,154,High,1,0.48424455373608805
14105.0,2011-04-14 17:58:00,5,776.03,238,High,1,0.470405622994581
14106.0,2009-12-02 14:09:00,1,8.95,736,High,1,0.6922349963436448
14107.0,2011-10-19 12:12:00,11,648.71,51,Medium,0,0.21519269157011434
14108.0,2011-11-09 10:41:00,4,146.37,30,Low,0,0.5469985472371
14109.0,2011-09-28 10:18:00,1,22.2,72,Medium,0,0.6917526495017393
14110.0,2011-12-06 12:26:00,33,1082.2,3,Low,0,0.0031492529274409504
14111.0,2011-11-25 13:44:00,4,36.8,13,Low,0,0.5516315753536035
14112.0,2011-11-17 12:30:00,13,786.76,22,Low,0,0.15231895424819936
14113.0,2011-12-06 12:18:00,16,325.98,3,Low,0,0.09652950715899608
14114.0,2011-03-11 09:42:00,7,278.17,273,High,1,0.3935229591705833
14115.0,2010-07-26 12:36:00,2,48.230000000000004,501,High,1,0.6466526358617758
14116.0,2011-11-20 10:29:00,5,234.12,19,Low,0,0.4935105987485482
14117.0,2011-07-19 09:49:00,1,3.75,143,High,1,0.6924241801427155
14118.0,2010-10-07 11:59:00,1,78.3,428,High,1,0.6897057789666801
14119.0,2010-11-29 10:33:00,2,36.25,375,High,1,0.6471200278433469
14121.0,2011-12-06 12:19:00,4,364.78,3,Low,0,0.537739806793608
14122.0,2010-10-29 15:11:00,3,63.18,405,High,1,0.5992357762400511
14123.0,2009-12-06 15:35:00,1,78.59,732,High,1,0.6896951785822715
14124.0,2011-09-16 13:32:00,1,1.79,83,Medium,0,0.6924954711074919
14125.0,2011-11-29 12:47:00,3,527.94,10,Low,0,0.5800313091799908
14126.0,2011-12-02 11:45:00,4,120.88,7,Low,0,0.5480771165191948
14127.0,2011-08-09 10:49:00,6,476.33,122,High,1,0.4336804922926104
14128.0,2011-10-10 12:00:00,3,121.02,60,Medium,0,0.5968610181338679
14129.0,2011-12-08 11:02:00,9,264.72,1,Low,0,0.30379839135575964
14130.0,2011-01-24 16:05:00,4,507.87,318,High,1,0.5316594499622959
14131.0,2010-03-01 11:59:00,1,109.47,648,High,1,0.6885652819637778
14132.0,2011-12-07 13:35:00,11,343.55,1,Low,0,0.2241256539690538
14133.0,2011-08-02 11:34:00,4,233.96,129,High,1,0.5432890108541393
14134.0,2010-11-22 12:26:00,15,603.74,382,High,1,0.11063088018012868
14135.0,2011-12-08 11:38:00,24,546.11,1,Low,0,0.020428756107556234
14136.0,2010-11-04 11:53:00,5,301.38,400,High,1,0.4906393650547597
14137.0,2010-01-13 12:30:00,1,9.65,695,High,1,0.6922095243586269
14138.0,2011-12-08 12:44:00,2,108.65,1,Low,0,0.6442911273770797
14139.0,2011-10-24 13:34:00,4,136.2,45,Low,0,0.5474289282884847
14140.0,2011-12-06 09:05:00,2,120.38,3,Low,0,0.6438318423749005
14141.0,2011-12-07 09:53:00,4,140.78,2,Low,0,0.5472351174382009
14142.0,2010-12-01 16:33:00,2,144.56,372,High,1,0.6428842462933274
14143.0,2011-07-29 09:48:00,1,38.4,133,High,1,0.6911623432438992
14144.0,2010-08-10 15:17:00,1,2.55,485,High,1,0.692467828762604
14145.0,2011-10-24 12:10:00,7,119.55,46,Medium,0,0.40000709846951427
14146.0,2011-12-01 10:18:00,12,1303.63,8,Low,0,0.1672441815390211
14147.0,2011-09-22 18:10:00,9,96.17999999999999,77,Medium,0,0.30992098046842725
14148.0,2011-04-20 12:02:00,2,53.620000000000005,233,High,1,0.646442256921182
14149.0,2011-05-03 09:44:00,1,83.16,220,High,1,0.6895281048462174
14150.0,2011-11-04 10:05:00,2,43.74,35,Low,0,0.6468278432321103
14151.0,2010-02-04 15:35:00,2,128.84,672,High,1,0.643500428961529
14152.0,2011-09-25 12:54:00,7,196.84,74,Medium,0,0.3968430734291989
14153.0,2010-08-13 14:35:00,1,15.43,482,High,1,0.6919991538048889
14154.0,2011-04-14 16:26:00,8,1129.53,238,High,1,0.3148675380466276
14155.0,2011-03-18 14:13:00,1,32.7,265,High,1,0.6913701149017691
14156.0,2011-11-30 10:54:00,156,24053.55,9,Low,0,1.372500762970359e-15
14157.0,2011-11-20 11:32:00,5,225.23,19,Low,0,0.4938901363306877
14158.0,2011-10-30 15:08:00,1,63.0,39,Low,0,0.6902647579455888
14159.0,2011-11-20 12:36:00,20,2965.05,19,Low,0,0.029735379153927266
14160.0,2010-04-08 14:30:00,7,269.62,609,High,1,0.39387153718780754
14161.0,2011-05-08 11:41:00,7,860.09,215,High,1,0.37006964452955565
14162.0,2011-06-19 11:36:00,2,97.23,173,High,1,0.6447380193847619
14163.0,2011-09-13 15:18:00,5,257.52,86,Medium,0,0.49251162783030134
14164.0,2011-09-30 12:24:00,2,45.07,70,Medium,0,0.6467759485002664
14165.0,2011-03-09 12:39:00,1,80.94,275,High,1,0.6896092715686891
14166.0,2010-07-22 19:42:00,2,174.2,504,High,1,0.6417211509813348
14167.0,2011-10-31 14:29:00,8,491.82,38,Low,0,0.3388236647204273
14168.0,2010-10-15 10:49:00,2,45.35,420,High,1,0.6467650228525613
14169.0,2010-10-05 08:45:00,2,260.67,430,High,1,0.6383185030576852
14170.0,2010-11-29 13:10:00,3,385.6,374,High,1,0.5859416398050495
14171.0,2011-09-02 16:43:00,2,186.95,97,High,1,0.6412203172459954
14172.0,2010-04-13 13:26:00,3,291.39,604,High,1,0.5898400307582992
14173.0,2011-11-29 11:54:00,6,147.41,10,Low,0,0.44752604001641216
14174.0,2011-11-06 13:17:00,1,50.37,32,Low,0,0.6907257710565278
14175.0,2011-10-11 11:55:00,8,1421.96,59,Medium,0,0.30419372572634273
14176.0,2011-02-15 13:12:00,5,166.89000000000001,296,High,1,0.49638097965081224
14177.0,2011-09-14 15:11:00,13,843.16,85,Medium,0,0.15107932432706328
14178.0,2011-12-01 12:01:00,7,556.92,8,Low,0,0.3822197007241486
14179.0,2011-10-30 12:07:00,2,464.24,40,Low,0,0.6302534136080232
14180.0,2011-11-29 10:56:00,33,3070.98,10,Low,0,0.002244299926753951
14181.0,2010-10-25 08:27:00,2,143.35,410,High,1,0.6429316919346096
14182.0,2010-09-22 11:45:00,4,246.59,443,High,1,0.5427537097918412
14183.0,2010-10-24 14:45:00,2,188.72,410,High,1,0.6411507653610249
14184.0,2011-10-04 12:43:00,1,130.04,66,Medium,0,0.6878113784191277
14185.0,2011-01-12 13:52:00,1,179.2,330,High,1,0.6860056055378313
14186.0,2010-10-08 13:30:00,5,153.06,426,High,1,0.4969714864878419
14187.0,2010-08-23 12:06:00,1,38.4,473,High,1,0.6911623432438992
14188.0,2011-11-09 12:45:00,6,128.38,30,Low,0,0.4483297966877665
14189.0,2011-12-07 15:55:00,16,777.6,1,Low,0,0.09000856403533389
14190.0,2010-02-11 14:27:00,1,39.95,665,High,1,0.6911058305544882
14191.0,2011-12-08 09:23:00,15,533.96,1,Low,0,0.1118089913597092
14192.0,2010-11-16 17:44:00,1,23.44,387,High,1,0.6917074876762258
14193.0,2011-10-03 09:34:00,3,170.96,67,Medium,0,0.5948069499561728
14194.0,2011-12-05 10:38:00,36,3086.52,4,Low,0,0.0012314433301207437
14195.0,2011-05-22 10:29:00,6,55.4,201,High,1,0.45141466869089936
14196.0,2011-08-25 10:25:00,1,19.59,106,High,1,0.6918476958740822
14197.0,2010-10-25 10:01:00,1,93.5,410,High,1,0.6891499043760868
14198.0,2011-11-21 16:35:00,9,479.86,17,Low,0,0.29608304707493094
14199.0,2011-05-05 13:44:00,4,88.9,217,High,1,0.5494296603078906
14200.0,2010-04-01 13:01:00,1,83.25,616,High,1,0.6895248140573178
14201.0,2011-10-10 13:27:00,10,154.1,59,Medium,0,0.26699869126319004
14202.0,2010-11-23 17:13:00,3,245.17999999999998,380,High,1,0.5917481054876186
14203.0,2010-11-07 13:35:00,1,86.34,396,High,1,0.6894118186762471
14204.0,2011-12-07 13:38:00,4,624.69,1,Low,0,0.5266883271386373
14205.0,2011-11-23 10:55:00,9,464.66,16,Low,0,0.296624412191026
14206.0,2011-04-14 16:38:00,3,160.60999999999999,238,High,1,0.5952329282431973
14207.0,2010-01-21 09:33:00,1,8.9,687,High,1,0.692236815726345
14208.0,2011-09-06 12:48:00,2,94.89,94,High,1,0.6448295580819355
14209.0,2011-11-29 10:18:00,15,1191.6,10,Low,0,0.10113121554264985
14210.0,2011-08-26 12:36:00,16,1171.45,105,High,1,0.0846486333167371
14211.0,2011-10-17 13:23:00,18,654.79,52,Medium,0,0.06347087616824068
14212.0,2011-09-11 12:45:00,2,32.54,89,Medium,0,0.6472647140883664
14213.0,2010-10-31 10:37:00,1,24.45,404,High,1,0.6916706999307586
14214.0,2011-11-09 10:31:00,5,156.83,30,Low,0,0.4968105158936088
14215.0,2011-11-28 12:19:00,9,538.87,11,Low,0,0.29398677699417897
14216.0,2011-12-06 14:56:00,5,364.18,2,Low,0,0.4879590760189128
14217.0,2011-12-08 11:53:00,23,1018.92,1,Low,0,0.02294587377114855
14218.0,2011-10-28 10:00:00,1,17.28,42,Low,0,0.6919318038157769
14219.0,2011-12-05 16:23:00,3,167.29,3,Low,0,0.5949580137013474
14220.0,2011-04-06 13:23:00,4,148.07,246,High,1,0.5469265985959003
14221.0,2011-10-28 13:42:00,17,1155.56,41,Low,0,0.07059354580032495
14222.0,2011-06-15 16:42:00,1,69.98,176,High,1,0.6900098154694944
14223.0,2011-09-08 13:38:00,3,233.99,91,High,1,0.5922097427699722
14224.0,2011-08-21 13:24:00,9,971.67,109,High,1,0.2788807162940094
14225.0,2010-10-01 10:32:00,4,250.99,434,High,1,0.5425672000224601
14226.0,2011-11-11 11:34:00,6,268.02,28,Low,0,0.44243846433269857
14227.0,2011-11-13 15:48:00,15,982.65,25,Low,0,0.10442189583186445
14228.0,2010-09-28 09:45:00,3,180.47,437,High,1,0.5944154179127736
14229.0,2011-10-19 10:04:00,7,283.08,51,Medium,0,0.39332283059121426
14230.0,2010-09-30 09:07:00,3,181.48,435,High,1,0.5943738285819122
14231.0,2011-06-09 11:05:00,4,222.41,183,High,1,0.5437784504753889
14232.0,2011-10-28 11:09:00,5,209.74,42,Low,0,0.49455146191258065
14233.0,2011-10-21 15:54:00,7,227.17000000000002,48,Medium,0,0.39560379032211385
14234.0,2011-11-17 17:53:00,4,252.98,21,Low,0,0.5424828428183228
14235.0,2011-09-25 14:37:00,9,316.98,74,Medium,0,0.30191383512627407
14236.0,2011-09-20 09:13:00,5,145.49,80,Medium,0,0.4972947104715108
14237.0,2010-12-01 13:20:00,2,180.07999999999998,372,High,1,0.641490216589607
14238.0,2011-01-17 14:40:00,3,42.94,325,High,1,0.6000656839105593
14239.0,2011-10-27 14:40:00,21,778.89,42,Low,0,0.03518343586363335
14240.0,2011-11-09 13:45:00,3,194.27,29,Low,0,0.5938470506831905
14241.0,2011-06-09 11:46:00,2,22.05,183,High,1,0.6476736672980168
14242.0,2011-04-19 11:46:00,2,59.53,234,High,1,0.6462115164786829
